source,chunk_id,text
aasld_hcv_guidance_2023_cleaned.txt,3479,"Hepatol. 2018;3(3):153-161. Greenway E, Haines A, Ling SC, et al. Cost-utility analysis of treatment of chronic paediatric hepatitis C with new direct- acting antivirals [abstract 1619]. The Liver Meeting 2019. Boston, Massachusetts; 2019. Gumber SC, Chopra S. Hepatitis C: a multifaceted disease. Review of extrahepatic manifestations. Ann Intern Med. 1995;123(8):615-620. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 28 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gunthard HF, Aberg JA, Eron JJ, Hoy JF, Telenti A, Benson CA, et al."
aasld_hcv_guidance_2023_cleaned.txt,3480,"of extrahepatic manifestations. Ann Intern Med. 1995;123(8):615-620. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 28 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gunthard HF, Aberg JA, Eron JJ, Hoy JF, Telenti A, Benson CA, et al. Antiretroviral treatment of adult HIV infection: 2014 recommendations of the International Antiviral Society-USA panel. JAMA. 2014;312(4):410-425."
aasld_hcv_guidance_2023_cleaned.txt,3481,"C | © 2014-2023 AASLD and IDSA v2023.1 Page 28 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gunthard HF, Aberg JA, Eron JJ, Hoy JF, Telenti A, Benson CA, et al. Antiretroviral treatment of adult HIV infection: 2014 recommendations of the International Antiviral Society-USA panel. JAMA. 2014;312(4):410-425. Gupta N, Mbituyumuremyi A, Kabahizi J, et al."
aasld_hcv_guidance_2023_cleaned.txt,3482,"Page 28 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gunthard HF, Aberg JA, Eron JJ, Hoy JF, Telenti A, Benson CA, et al. Antiretroviral treatment of adult HIV infection: 2014 recommendations of the International Antiviral Society-USA panel. JAMA. 2014;312(4):410-425. Gupta N, Mbituyumuremyi A, Kabahizi J, et al. Treatment of chronic hepatitis C virus infection in Rwanda with ledipasvir- sofosbuvir (SHARED): a single-arm trial."
aasld_hcv_guidance_2023_cleaned.txt,3483,"Eron JJ, Hoy JF, Telenti A, Benson CA, et al. Antiretroviral treatment of adult HIV infection: 2014 recommendations of the International Antiviral Society-USA panel. JAMA. 2014;312(4):410-425. Gupta N, Mbituyumuremyi A, Kabahizi J, et al. Treatment of chronic hepatitis C virus infection in Rwanda with ledipasvir- sofosbuvir (SHARED): a single-arm trial. Lancet Gastroenterol Hepatol. 2019;4(2):119-126."
aasld_hcv_guidance_2023_cleaned.txt,3484,"Telenti A, Benson CA, et al. Antiretroviral treatment of adult HIV infection: 2014 recommendations of the International Antiviral Society-USA panel. JAMA. 2014;312(4):410-425. Gupta N, Mbituyumuremyi A, Kabahizi J, et al. Treatment of chronic hepatitis C virus infection in Rwanda with ledipasvir- sofosbuvir (SHARED): a single-arm trial. Lancet Gastroenterol Hepatol. 2019;4(2):119-126. Hagan H, Pouget ER, Des-Jarlais DC, Lelutiu-Weinberger C. Meta-regression of hepatitis C virus infection in relation to time since onset of illicit drug injection: the influence of time and place."
aasld_hcv_guidance_2023_cleaned.txt,3485,"Treatment of chronic hepatitis C virus infection in Rwanda with ledipasvir- sofosbuvir (SHARED): a single-arm trial. Lancet Gastroenterol Hepatol. 2019;4(2):119-126. Hagan H, Pouget ER, Des-Jarlais DC, Lelutiu-Weinberger C. Meta-regression of hepatitis C virus infection in relation to time since onset of illicit drug injection: the influence of time and place. Am J of Epidemiol. 2008;168(10):1099-1109. Hagström H. Alcohol consumption in concomitant liver disease: how much is too much?."
aasld_hcv_guidance_2023_cleaned.txt,3486,"Hepatol. 2019;4(2):119-126. Hagan H, Pouget ER, Des-Jarlais DC, Lelutiu-Weinberger C. Meta-regression of hepatitis C virus infection in relation to time since onset of illicit drug injection: the influence of time and place. Am J of Epidemiol. 2008;168(10):1099-1109. Hagström H. Alcohol consumption in concomitant liver disease: how much is too much?. Curr Hepatol Rep. 2017;16(2):152-157."
aasld_hcv_guidance_2023_cleaned.txt,3487,"Pouget ER, Des-Jarlais DC, Lelutiu-Weinberger C. Meta-regression of hepatitis C virus infection in relation to time since onset of illicit drug injection: the influence of time and place. Am J of Epidemiol. 2008;168(10):1099-1109. Hagström H. Alcohol consumption in concomitant liver disease: how much is too much?. Curr Hepatol Rep. 2017;16(2):152-157. Hammett TM, Harmon MP, Rhodes W. The burden of infectious disease among inmates of and releasees from US correctional facilities, 1997."
aasld_hcv_guidance_2023_cleaned.txt,3488,"injection: the influence of time and place. Am J of Epidemiol. 2008;168(10):1099-1109. Hagström H. Alcohol consumption in concomitant liver disease: how much is too much?. Curr Hepatol Rep. 2017;16(2):152-157. Hammett TM, Harmon MP, Rhodes W. The burden of infectious disease among inmates of and releasees from US correctional facilities, 1997. Am J Public Health. 2002;92(11):1789-1794. Harris DR, Gonin R, Alter HJ, Wright EC, Buskell ZJ, Hollinger FB, et al."
aasld_hcv_guidance_2023_cleaned.txt,3489,"disease: how much is too much?. Curr Hepatol Rep. 2017;16(2):152-157. Hammett TM, Harmon MP, Rhodes W. The burden of infectious disease among inmates of and releasees from US correctional facilities, 1997. Am J Public Health. 2002;92(11):1789-1794. Harris DR, Gonin R, Alter HJ, Wright EC, Buskell ZJ, Hollinger FB, et al. The relationship of acute transfusion-associated hepatitis to the development of cirrhosis in the presence of alcohol abuse. Ann Intern Med. 2001;134(2):120-124."
aasld_hcv_guidance_2023_cleaned.txt,3490,"among inmates of and releasees from US correctional facilities, 1997. Am J Public Health. 2002;92(11):1789-1794. Harris DR, Gonin R, Alter HJ, Wright EC, Buskell ZJ, Hollinger FB, et al. The relationship of acute transfusion-associated hepatitis to the development of cirrhosis in the presence of alcohol abuse. Ann Intern Med. 2001;134(2):120-124. Harris, Jr. KA, Arnsten JH, Litwin AH. Successful integration of hepatitis C evaluation and treatment services with methadone maintenance. J Addict Med."
aasld_hcv_guidance_2023_cleaned.txt,3491,"EC, Buskell ZJ, Hollinger FB, et al. The relationship of acute transfusion-associated hepatitis to the development of cirrhosis in the presence of alcohol abuse. Ann Intern Med. 2001;134(2):120-124. Harris, Jr. KA, Arnsten JH, Litwin AH. Successful integration of hepatitis C evaluation and treatment services with methadone maintenance. J Addict Med. 2010;4(1):20-26. Harris RJ, Martin NK, Rand E, Mandal S, Mutimer D, Vickerman P, et al."
aasld_hcv_guidance_2023_cleaned.txt,3492,"development of cirrhosis in the presence of alcohol abuse. Ann Intern Med. 2001;134(2):120-124. Harris, Jr. KA, Arnsten JH, Litwin AH. Successful integration of hepatitis C evaluation and treatment services with methadone maintenance. J Addict Med. 2010;4(1):20-26. Harris RJ, Martin NK, Rand E, Mandal S, Mutimer D, Vickerman P, et al. New treatments for hepatitis C virus (HCV): scope for preventing liver disease and HCV transmission in England. J Viral Hepat. 2016;23(8):631-643."
aasld_hcv_guidance_2023_cleaned.txt,3493,"integration of hepatitis C evaluation and treatment services with methadone maintenance. J Addict Med. 2010;4(1):20-26. Harris RJ, Martin NK, Rand E, Mandal S, Mutimer D, Vickerman P, et al. New treatments for hepatitis C virus (HCV): scope for preventing liver disease and HCV transmission in England. J Viral Hepat. 2016;23(8):631-643. Harrison GI, Murray K, Gore R, et al."
aasld_hcv_guidance_2023_cleaned.txt,3494,"with methadone maintenance. J Addict Med. 2010;4(1):20-26. Harris RJ, Martin NK, Rand E, Mandal S, Mutimer D, Vickerman P, et al. New treatments for hepatitis C virus (HCV): scope for preventing liver disease and HCV transmission in England. J Viral Hepat. 2016;23(8):631-643. Harrison GI, Murray K, Gore R, et al. The hepatitis C awareness through to treatment (HepCATT) study: improving the cascade of care for hepatitis C virus-infected people who inject drugs in England. Addiction."
aasld_hcv_guidance_2023_cleaned.txt,3495,"C virus (HCV): scope for preventing liver disease and HCV transmission in England. J Viral Hepat. 2016;23(8):631-643. Harrison GI, Murray K, Gore R, et al. The hepatitis C awareness through to treatment (HepCATT) study: improving the cascade of care for hepatitis C virus-infected people who inject drugs in England. Addiction. 2019;114(6):1113-1122. Harrison DS, Giang J, Darling JM."
aasld_hcv_guidance_2023_cleaned.txt,3496,"disease and HCV transmission in England. J Viral Hepat. 2016;23(8):631-643. Harrison GI, Murray K, Gore R, et al. The hepatitis C awareness through to treatment (HepCATT) study: improving the cascade of care for hepatitis C virus-infected people who inject drugs in England. Addiction. 2019;114(6):1113-1122. Harrison DS, Giang J, Darling JM. An interaction between glecaprevir, pibrentasvir, and colchicine causing rhabdomyolysis in a patient with chronic renal disease. Clin Liver Dis (Hoboken)."
aasld_hcv_guidance_2023_cleaned.txt,3497,"C awareness through to treatment (HepCATT) study: improving the cascade of care for hepatitis C virus-infected people who inject drugs in England. Addiction. 2019;114(6):1113-1122. Harrison DS, Giang J, Darling JM. An interaction between glecaprevir, pibrentasvir, and colchicine causing rhabdomyolysis in a patient with chronic renal disease. Clin Liver Dis (Hoboken). 2020;15(1):17-20. Hashem M, Jhaveri R, Saleh DA, Sharaf SA, El-Mougy F, El-Salam LAbd, et al."
aasld_hcv_guidance_2023_cleaned.txt,3498,"virus-infected people who inject drugs in England. Addiction. 2019;114(6):1113-1122. Harrison DS, Giang J, Darling JM. An interaction between glecaprevir, pibrentasvir, and colchicine causing rhabdomyolysis in a patient with chronic renal disease. Clin Liver Dis (Hoboken). 2020;15(1):17-20. Hashem M, Jhaveri R, Saleh DA, Sharaf SA, El-Mougy F, El-Salam LAbd, et al. Spontaneous viral load decline and subsequent clearance of chronic HCV in postpartum women correlates with favorable IL28B allele."
aasld_hcv_guidance_2023_cleaned.txt,3499,"glecaprevir, pibrentasvir, and colchicine causing rhabdomyolysis in a patient with chronic renal disease. Clin Liver Dis (Hoboken). 2020;15(1):17-20. Hashem M, Jhaveri R, Saleh DA, Sharaf SA, El-Mougy F, El-Salam LAbd, et al. Spontaneous viral load decline and subsequent clearance of chronic HCV in postpartum women correlates with favorable IL28B allele. Clin Infect Dis. 2017;65(6):999-1005. Hattori Y, Orito E, Ohno T, Sugauchi F, Suzuki S, Sugiura M, et al."
aasld_hcv_guidance_2023_cleaned.txt,3500,"Hashem M, Jhaveri R, Saleh DA, Sharaf SA, El-Mougy F, El-Salam LAbd, et al. Spontaneous viral load decline and subsequent clearance of chronic HCV in postpartum women correlates with favorable IL28B allele. Clin Infect Dis. 2017;65(6):999-1005. Hattori Y, Orito E, Ohno T, Sugauchi F, Suzuki S, Sugiura M, et al. Loss of hepatitis C virus RNA after parturition in female patients with chronic HCV infection. J Med Virol. 2003;71(2):205-211. Hayashi K, Ishigami M, Ishizu Y, Ishizu Y."
aasld_hcv_guidance_2023_cleaned.txt,3501,"correlates with favorable IL28B allele. Clin Infect Dis. 2017;65(6):999-1005. Hattori Y, Orito E, Ohno T, Sugauchi F, Suzuki S, Sugiura M, et al. Loss of hepatitis C virus RNA after parturition in female patients with chronic HCV infection. J Med Virol. 2003;71(2):205-211. Hayashi K, Ishigami M, Ishizu Y, Ishizu Y. A case of acute hepatitis B in a chronic hepatitis C patient after daclatasvir and asunaprevir combination therapy: hepatitis B virus reactivation or acute self-limited hepatitis?."
aasld_hcv_guidance_2023_cleaned.txt,3502,"C virus RNA after parturition in female patients with chronic HCV infection. J Med Virol. 2003;71(2):205-211. Hayashi K, Ishigami M, Ishizu Y, Ishizu Y. A case of acute hepatitis B in a chronic hepatitis C patient after daclatasvir and asunaprevir combination therapy: hepatitis B virus reactivation or acute self-limited hepatitis?. Clin J Gastroenterol. 2016;9(4):252-256."
aasld_hcv_guidance_2023_cleaned.txt,3503,"parturition in female patients with chronic HCV infection. J Med Virol. 2003;71(2):205-211. Hayashi K, Ishigami M, Ishizu Y, Ishizu Y. A case of acute hepatitis B in a chronic hepatitis C patient after daclatasvir and asunaprevir combination therapy: hepatitis B virus reactivation or acute self-limited hepatitis?. Clin J Gastroenterol. 2016;9(4):252-256. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 29 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) He T, Li K, Roberts MS, Spaulding AC, Ayer T, Grefenstette JJ, et al."
aasld_hcv_guidance_2023_cleaned.txt,3504,"acute self-limited hepatitis?. Clin J Gastroenterol. 2016;9(4):252-256. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 29 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) He T, Li K, Roberts MS, Spaulding AC, Ayer T, Grefenstette JJ, et al. Prevention of hepatitis C by screening and treatment in US prisons. Ann Intern Med. 2016;164(2):84-92. He T, Lopez-Olivo MA, Hur C, Chhatwal J."
aasld_hcv_guidance_2023_cleaned.txt,3505,"v2023.1 Page 29 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) He T, Li K, Roberts MS, Spaulding AC, Ayer T, Grefenstette JJ, et al. Prevention of hepatitis C by screening and treatment in US prisons. Ann Intern Med. 2016;164(2):84-92. He T, Lopez-Olivo MA, Hur C, Chhatwal J. Systematic review: cost-effectiveness of direct-acting antivirals for treatment of hepatitis C genotypes 2-6. Aliment Pharmacol Ther. 2017;46(8):711-721."
aasld_hcv_guidance_2023_cleaned.txt,3506,"Roberts MS, Spaulding AC, Ayer T, Grefenstette JJ, et al. Prevention of hepatitis C by screening and treatment in US prisons. Ann Intern Med. 2016;164(2):84-92. He T, Lopez-Olivo MA, Hur C, Chhatwal J. Systematic review: cost-effectiveness of direct-acting antivirals for treatment of hepatitis C genotypes 2-6. Aliment Pharmacol Ther. 2017;46(8):711-721. Hegazi A, Lee M, Whittaker W, Green S, Simms R, Cutts R, et al."
aasld_hcv_guidance_2023_cleaned.txt,3507,"by screening and treatment in US prisons. Ann Intern Med. 2016;164(2):84-92. He T, Lopez-Olivo MA, Hur C, Chhatwal J. Systematic review: cost-effectiveness of direct-acting antivirals for treatment of hepatitis C genotypes 2-6. Aliment Pharmacol Ther. 2017;46(8):711-721. Hegazi A, Lee M, Whittaker W, Green S, Simms R, Cutts R, et al. Chemsex and the city: sexualised substance use in gay bisexual and other men who have sex with men attending sexual health clinics. Int J of STD AIDS."
aasld_hcv_guidance_2023_cleaned.txt,3508,"of hepatitis C genotypes 2-6. Aliment Pharmacol Ther. 2017;46(8):711-721. Hegazi A, Lee M, Whittaker W, Green S, Simms R, Cutts R, et al. Chemsex and the city: sexualised substance use in gay bisexual and other men who have sex with men attending sexual health clinics. Int J of STD AIDS. 2017;28(4):362-366. Hellard ME, Hocking JS, Crofts N. The prevalence and the risk behaviours associated with the transmission of hepatitis C virus in Australian correctional facilities. Epidemiol Infect."
aasld_hcv_guidance_2023_cleaned.txt,3509,"sexualised substance use in gay bisexual and other men who have sex with men attending sexual health clinics. Int J of STD AIDS. 2017;28(4):362-366. Hellard ME, Hocking JS, Crofts N. The prevalence and the risk behaviours associated with the transmission of hepatitis C virus in Australian correctional facilities. Epidemiol Infect. 2004;132(3):409-15. Hellard ME, Jenkinson R, Higgs P, Stoove MA, Sacks-Davis R, Gold J, et al."
aasld_hcv_guidance_2023_cleaned.txt,3510,"sexual health clinics. Int J of STD AIDS. 2017;28(4):362-366. Hellard ME, Hocking JS, Crofts N. The prevalence and the risk behaviours associated with the transmission of hepatitis C virus in Australian correctional facilities. Epidemiol Infect. 2004;132(3):409-15. Hellard ME, Jenkinson R, Higgs P, Stoove MA, Sacks-Davis R, Gold J, et al. Modelling antiviral treatment to prevent hepatitis C infection among people who inject drugs in Victoria, Australia. Med J Aust. 2012;196(10):638-641."
aasld_hcv_guidance_2023_cleaned.txt,3511,"behaviours associated with the transmission of hepatitis C virus in Australian correctional facilities. Epidemiol Infect. 2004;132(3):409-15. Hellard ME, Jenkinson R, Higgs P, Stoove MA, Sacks-Davis R, Gold J, et al. Modelling antiviral treatment to prevent hepatitis C infection among people who inject drugs in Victoria, Australia. Med J Aust. 2012;196(10):638-641. Hellard M, Doyle JS, Sacks-Davis R, Thompson AJ, McBryde E. Eradication of hepatitis C infection: the importance of targeting people who inject drugs."
